date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:04	58514/58514	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-e492%22	https://uomo-html.flexkitux.com/images/products/quickview_1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/quickview_1.jpg	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:04	37358/37358	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-91ee%22	https://uomo-html.flexkitux.com/images/products/quickview_2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/quickview_2.jpg	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:05	44356/44356	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-ad44%22	https://uomo-html.flexkitux.com/images/products/quickview_3.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/quickview_3.jpg	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:05	130755/130755	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1fec3%22	https://uomo-html.flexkitux.com/images/nav-bg.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/nav-bg.jpg	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:05	862/862	---M--	200	added ('OK')	application/javascript	etag:%22654d29f6-35e%22	https://uomo-html.flexkitux.com/Demo4/js/details-disclosure.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/details-disclosure.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:05	53257/53257	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-d009%22	https://uomo-html.flexkitux.com/images/products/quickview_4.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/quickview_4.jpg	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:05	1312/1312	---M--	200	added ('OK')	application/javascript	etag:%22654d29f6-520%22	https://uomo-html.flexkitux.com/Demo4/js/share.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/share.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:06	75594/75594	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-1274a%22	https://uomo-html.flexkitux.com/images/newsletter-popup.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/newsletter-popup.jpg	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:06	89475/89475	---M--	200	added ('OK')	application/javascript	etag:%22652b76cf-15d83%22	https://uomo-html.flexkitux.com/Demo4/js/plugins/jquery.min.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/plugins/jquery.min.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:06	80772/80772	---M--	200	added ('OK')	application/javascript	etag:%22652b76cf-13b84%22	https://uomo-html.flexkitux.com/Demo4/js/plugins/bootstrap.bundle.min.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/plugins/bootstrap.bundle.min.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:06	40250/40250	---M--	200	added ('OK')	application/javascript	etag:%226575e15c-9d3a%22	https://uomo-html.flexkitux.com/Demo4/js/plugins/bootstrap-slider.min.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/plugins/bootstrap-slider.min.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:07	1798/1798	---M--	200	added ('OK')	application/javascript	etag:%22652b76cf-706%22	https://uomo-html.flexkitux.com/Demo4/js/plugins/countdown.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/plugins/countdown.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:07	48896/48896	---M--	200	added ('OK')	application/javascript	etag:%2265c9bc0e-bf00%22	https://uomo-html.flexkitux.com/Demo4/js/theme.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/theme.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:07	141206/141206	---M--	200	added ('OK')	application/javascript	etag:%22652b76cf-22796%22	https://uomo-html.flexkitux.com/Demo4/js/plugins/swiper.min.js	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/js/plugins/swiper.min.js	(from https://uomo-html.flexkitux.com/Demo4/index.html)
23:06:08	45552/45552	---M--	200	added ('OK')	application/font-woff	etag:%22652b76cf-b1f0%22	https://uomo-html.flexkitux.com/Demo4/fonts/SofiaProBold.woff	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/Demo4/fonts/SofiaProBold.woff	(from https://uomo-html.flexkitux.com/Demo4/css/style.css)
23:06:09	76430/76430	---M--	200	added ('OK')	image/png	etag:%22652b76cf-12a8e%22	https://uomo-html.flexkitux.com/images/pattern_bg.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/pattern_bg.png	(from https://uomo-html.flexkitux.com/Demo4/css/style.css)
23:06:09	196922/196922	---M--	200	added ('OK')	image/png	etag:%22653e73d8-3013a%22	https://uomo-html.flexkitux.com/images/home/demo10/slider_bg.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/home/demo10/slider_bg.png	(from https://uomo-html.flexkitux.com/Demo4/css/style.css)
23:06:09	77161/77161	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-12d69%22	https://uomo-html.flexkitux.com/images/products/product_1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:10	94553/94553	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-17159%22	https://uomo-html.flexkitux.com/images/products/product_1-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_1-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:10	88046/88046	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-157ee%22	https://uomo-html.flexkitux.com/images/products/product_2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:11	70689/70689	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-11421%22	https://uomo-html.flexkitux.com/images/products/product_2-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_2-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:11	75576/75576	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-12738%22	https://uomo-html.flexkitux.com/images/products/product_3.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_3.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:11	750426/750426	---M--	200	added ('OK')	image/jpeg	etag:%22652b76cf-b735a%22	https://uomo-html.flexkitux.com/images/home/demo3/slider_bg.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/home/demo3/slider_bg.jpg	(from https://uomo-html.flexkitux.com/Demo4/css/style.css)
23:06:11	59345/59345	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-e7d1%22	https://uomo-html.flexkitux.com/images/products/product_3-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_3-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:12	127472/127472	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1f1f0%22	https://uomo-html.flexkitux.com/images/products/product_4.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_4.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:12	651991/651991	---M--	200	added ('OK')	image/png	etag:%226518e001-9f2d7%22	https://uomo-html.flexkitux.com/images/shop/shop_banner_character1.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/shop_banner_character1.png	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:12	104638/104638	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-198be%22	https://uomo-html.flexkitux.com/images/products/product_4-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_4-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:12	85991/85991	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-14fe7%22	https://uomo-html.flexkitux.com/images/products/product_5-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_5-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:12	105329/105329	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-19b71%22	https://uomo-html.flexkitux.com/images/products/product_5.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_5.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:13	76781/76781	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-12bed%22	https://uomo-html.flexkitux.com/images/products/product_6.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_6.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:13	61712/61712	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-f110%22	https://uomo-html.flexkitux.com/images/products/product_6-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_6-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:13	28711/28711	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-7027%22	https://uomo-html.flexkitux.com/images/products/product_7.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_7.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:13	25597/25597	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-63fd%22	https://uomo-html.flexkitux.com/images/products/product_7-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_7-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:14	116002/116002	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1c522%22	https://uomo-html.flexkitux.com/images/products/product_8.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_8.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:14	62048/62048	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-f260%22	https://uomo-html.flexkitux.com/images/products/product_9.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_9.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:14	33141/33141	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-8175%22	https://uomo-html.flexkitux.com/images/products/product_9-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_9-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:14	105554/105554	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-19c52%22	https://uomo-html.flexkitux.com/images/products/product_8-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_8-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:15	24254/24254	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-5ebe%22	https://uomo-html.flexkitux.com/images/products/product_10-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_10-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:15	91496/91496	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-16568%22	https://uomo-html.flexkitux.com/images/products/product_10.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_10.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:15	47906/47906	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-bb22%22	https://uomo-html.flexkitux.com/images/products/product_11.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_11.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:15	42744/42744	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-a6f8%22	https://uomo-html.flexkitux.com/images/products/product_11-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_11-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:15	65933/65933	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1018d%22	https://uomo-html.flexkitux.com/images/products/product_12.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_12.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:15	30900/30900	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-78b4%22	https://uomo-html.flexkitux.com/images/products/product_12-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_12-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:16	82571/82571	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1428b%22	https://uomo-html.flexkitux.com/images/products/product_13.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_13.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:16	76380/76380	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-12a5c%22	https://uomo-html.flexkitux.com/images/products/product_13-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_13-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:16	62647/62647	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-f4b7%22	https://uomo-html.flexkitux.com/images/products/product_14.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_14.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:17	49882/49882	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-c2da%22	https://uomo-html.flexkitux.com/images/products/product_14-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_14-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:17	48546/48546	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-bda2%22	https://uomo-html.flexkitux.com/images/products/product_15.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_15.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:17	28115/28115	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-6dd3%22	https://uomo-html.flexkitux.com/images/products/product_15-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_15-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:17	32412/32412	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-7e9c%22	https://uomo-html.flexkitux.com/images/products/product_16-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_16-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:18	76968/76968	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-12ca8%22	https://uomo-html.flexkitux.com/images/products/product_16.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product_16.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop1.html)
23:06:18	86479/86479	---M--	200	added ('OK')	image/png	etag:%226518e001-151cf%22	https://uomo-html.flexkitux.com/images/shop/shop_banner_2.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/shop_banner_2.png	(from https://uomo-html.flexkitux.com/Demo4/shop2.html)
23:06:20	298685/298685	---M--	200	added ('OK')	image/png	etag:%226518e001-48ebd%22	https://uomo-html.flexkitux.com/images/slideshow-character1.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/slideshow-character1.png	(from https://uomo-html.flexkitux.com/Demo4/shop4.html)
23:06:20	162360/162360	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-27a38%22	https://uomo-html.flexkitux.com/images/products/product-17-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-17-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:20	307645/307645	---M--	200	added ('OK')	image/png	etag:%226518e001-4b1bd%22	https://uomo-html.flexkitux.com/images/slideshow-character2.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/slideshow-character2.png	(from https://uomo-html.flexkitux.com/Demo4/shop4.html)
23:06:21	47019/47019	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-b7ab%22	https://uomo-html.flexkitux.com/images/products/product-17-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-17-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:21	90580/90580	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-161d4%22	https://uomo-html.flexkitux.com/images/products/product-19-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-19-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:22	173056/173056	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2a400%22	https://uomo-html.flexkitux.com/images/products/product-18-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-18-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:22	52376/52376	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-cc98%22	https://uomo-html.flexkitux.com/images/products/product-19-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-19-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:22	35170/35170	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-8962%22	https://uomo-html.flexkitux.com/images/products/product-19-3.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-19-3.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:22	651605/651605	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-9f155%22	https://uomo-html.flexkitux.com/images/shop/shop_banner3.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/shop_banner3.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop3.html)
23:06:23	146687/146687	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-23cff%22	https://uomo-html.flexkitux.com/images/products/product-20-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-20-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:23	93913/93913	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-16ed9%22	https://uomo-html.flexkitux.com/images/products/product-20-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-20-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:23	52055/52055	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-cb57%22	https://uomo-html.flexkitux.com/images/products/product-21-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-21-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:23	116955/116955	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1c8db%22	https://uomo-html.flexkitux.com/images/products/product-21-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-21-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:24	151804/151804	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-250fc%22	https://uomo-html.flexkitux.com/images/products/product-22-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-22-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:25	151931/151931	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2517b%22	https://uomo-html.flexkitux.com/images/products/product-22-3.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-22-3.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:25	257649/257649	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-3ee71%22	https://uomo-html.flexkitux.com/images/products/product-22-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-22-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop5.html)
23:06:25	8695/8695	---M--	200	added ('OK')	image/png	etag:%226518e001-21f7%22	https://uomo-html.flexkitux.com/images/shop/category-item1.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item1.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:25	6833/6833	---M--	200	added ('OK')	image/png	etag:%226518e001-1ab1%22	https://uomo-html.flexkitux.com/images/shop/category-item2.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item2.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:25	9531/9531	---M--	200	added ('OK')	image/png	etag:%226518e001-253b%22	https://uomo-html.flexkitux.com/images/shop/category-item3.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item3.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:26	7506/7506	---M--	200	added ('OK')	image/png	etag:%226518e001-1d52%22	https://uomo-html.flexkitux.com/images/shop/category-item4.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item4.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:26	9289/9289	---M--	200	added ('OK')	image/png	etag:%226518e001-2449%22	https://uomo-html.flexkitux.com/images/shop/category-item5.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item5.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:26	8862/8862	---M--	200	added ('OK')	image/png	etag:%226518e001-229e%22	https://uomo-html.flexkitux.com/images/shop/category-item6.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item6.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:26	8739/8739	---M--	200	added ('OK')	image/png	etag:%226518e001-2223%22	https://uomo-html.flexkitux.com/images/shop/category-item7.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item7.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:27	12185/12185	---M--	200	added ('OK')	image/png	etag:%226518e001-2f99%22	https://uomo-html.flexkitux.com/images/shop/category-item8.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/category-item8.png	(from https://uomo-html.flexkitux.com/Demo4/shop8.html)
23:06:29	356619/356619	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-5710b%22	https://uomo-html.flexkitux.com/images/shop/shop_banner6.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/shop_banner6.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop6.html)
23:06:29	56096/56096	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-db20%22	https://uomo-html.flexkitux.com/images/products/product-24-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-24-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop9.html)
23:06:29	142923/142923	---M--	200	added ('OK')	image/png	etag:%226518e001-22e4b%22	https://uomo-html.flexkitux.com/images/shop/shop_banner8.png	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/shop/shop_banner8.png	(from https://uomo-html.flexkitux.com/Demo4/shop9.html)
23:06:30	61509/61509	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-f045%22	https://uomo-html.flexkitux.com/images/products/product-26-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-26-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:30	151932/151932	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-2517c%22	https://uomo-html.flexkitux.com/images/products/product-25-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-25-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop9.html)
23:06:31	33924/33924	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-8484%22	https://uomo-html.flexkitux.com/images/products/product-27-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-27-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:31	29736/29736	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-7428%22	https://uomo-html.flexkitux.com/images/products/product-27-2.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-27-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:32	238695/238695	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-3a467%22	https://uomo-html.flexkitux.com/images/products/product-23-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-23-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop9.html)
23:06:32	67678/67678	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1085e%22	https://uomo-html.flexkitux.com/images/products/product-28-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-28-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:32	203495/203495	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-31ae7%22	https://uomo-html.flexkitux.com/images/products/product-26-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-26-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:33	69773/69773	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1108d%22	https://uomo-html.flexkitux.com/images/products/product-29-1.jpeg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-29-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:35	82763/82763	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-1434b%22	https://uomo-html.flexkitux.com/images/products/product-31-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-31-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:35	150890/150890	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-24d6a%22	https://uomo-html.flexkitux.com/images/products/product-29-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-29-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:35	37355/37355	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-91eb%22	https://uomo-html.flexkitux.com/images/products/product-30-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-30-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:35	131168/131168	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-20060%22	https://uomo-html.flexkitux.com/images/products/product-28-2.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-28-2.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:35	56391/56391	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-dc47%22	https://uomo-html.flexkitux.com/images/products/product-32-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-32-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
23:06:35	40489/40489	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-9e29%22	https://uomo-html.flexkitux.com/images/products/product-33-1.jpg	D:/myProjects/tracker/hci/uomo-html.flexkitux.com/images/products/product-33-1.jpg	(from https://uomo-html.flexkitux.com/Demo4/shop10.html)
